title,owners,num_reviews,positive,negative,ratio,pos_percent,neg_percent,ccu,median_2weeks,median_forever,average_2weeks,average_forever,been_sale,orig_price,num_tags,num_genres,year_released,rating_val,num_followers,num_languages,has_meta,userscore,Singleplayer_tag,Indie_tag,Action_tag,Adventure_tag,Casual_tag,Strategy_tag,Multiplayer_tag,RPG_tag,Simulation_tag,Atmospheric_tag,Horror_tag,2D_tag,Soundtrack_tag,Great_tag,Story_tag,Rich_tag,World_tag,Shooter_tag,Puzzle_tag,TurnBased_tag,Open_tag,FirstPerson_tag,Survival_tag,Fantasy_tag,Funny_tag,Coop_tag,Platformer_tag,Early_tag,Access_tag,Sim_tag,Indie_genre,Action_genre,Adventure_genre,Casual_genre,Simulation_genre,Strategy_genre,RPG_genre,_genre,Early_genre,Access_genre,Games_genre,Sports_genre,Racing_genre,Studios_genre,Entertainment_genre,Massively_genre,Multiplayer_genre,Studio_genre,Interactive_genre,Inc_genre,Software_genre,Game_genre,Utilities_genre,Feral_genre,Ltd_genre,Mac_genre,Design_genre,Illustration_genre,Sokpop_genre,Collective_genre,Activision,BANDAI NAMCO Entertainment,Capcom,Devolver Digital,Disney,Electronic Arts,Paradox Interactive,SEGA,Sokpop Collective,Square Enix,THQ Nordic,Ubisoft,Winged Cloud,other,tinyBuild
This War of Mine,2119000.0000000005,68339,64736,3603,17.967249514293645,94.7277542837911,5.272245716208899,1405,469,316,469,666,0,19.99,20.0,4.0,2014,9,346187.0,21,1,94.0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Duke Nukem 3D: 20th Anniversary World Tour,406000.00000000023,2599,2165,434,4.988479262672811,83.30126971912274,16.69873028087726,49,0,92,0,67,0,19.99,20.0,2.0,2016,9,17323.0,17,1,83.0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SUPERHOT,1405000.0000000007,26675,23950,2725,8.788990825688073,89.78444236176195,10.21555763823805,60,0,164,0,220,0,24.99,20.0,3.0,2016,9,140509.0,23,1,89.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Remnants,32999.99999999998,85,69,16,4.3125,81.17647058823529,18.823529411764707,1,0,0,0,0,0,15.99,10.0,6.0,2021,7,528.0,10,0,81.0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Remnants,32999.99999999998,359,271,88,3.0795454545454546,75.4874651810585,24.512534818941504,69,0,0,0,0,0,15.99,10.0,6.0,2021,7,528.0,10,0,81.0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DIRT 5,113000.0,3447,1816,1631,1.1134273451870018,52.683492892370175,47.316507107629825,63,0,0,0,0,0,59.99,20.0,7.0,2020,6,10400.0,16,1,52.0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dread X Collection 2,11999.999999999993,289,277,12,23.083333333333332,95.8477508650519,4.1522491349480966,2,0,0,0,0,1,9.99,20.0,17.0,2020,9,1586.0,10,0,95.0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Airport CEO,185000.00000000006,4718,3983,735,5.419047619047619,84.42136498516321,15.578635014836795,444,19,447,19,372,0,24.99,15.0,3.0,2021,9,0.0,21,0,84.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FAIRY TAIL,42999.99999999997,1242,873,369,2.3658536585365852,70.28985507246377,29.71014492753623,47,0,1834,0,1834,0,59.99,20.0,3.0,2020,7,19449.0,15,0,70.0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GreedFall,561000.0000000001,12570,9976,2594,3.84579799537394,79.36356404136833,20.63643595863166,190,0,1164,0,1265,0,49.99,20.0,2.0,2019,7,162720.0,18,1,79.0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mindustry,380000.0000000003,7949,7685,264,29.109848484848484,96.6788275254749,3.3211724745250977,610,88,435,88,495,0,5.99,20.0,1.0,2019,10,22993.0,23,0,96.0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tiny Bunny,90999.99999999996,1482,1452,30,48.4,97.97570850202429,2.0242914979757085,13,0,0,0,0,1,9.99,11.0,3.0,2021,9,4226.0,11,0,97.0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Naval Action,169000.00000000012,8434,5411,3023,1.7899437644723784,64.1569836376571,35.8430163623429,1238,0,2455,0,1789,0,19.99,20.0,6.0,2019,6,105753.0,18,0,64.0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fritz Chess 17 Steam Edition,999.9999999999998,36,21,15,1.4,58.333333333333336,41.66666666666667,0,0,0,0,0,0,59.99,8.0,1.0,2020,6,359.0,15,0,0.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fate/EXTELLA LINK,109999.99999999991,3054,2859,195,14.661538461538461,93.61493123772102,6.385068762278978,201,164,1307,164,981,0,49.99,15.0,3.0,2019,9,33336.0,14,1,93.0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Movavi Video Editor Plus 2020 - Video Editing Software,8000.0,541,458,83,5.518072289156627,84.65804066543437,15.341959334565619,125,0,0,0,0,0,59.99,20.0,4.0,2019,9,3955.0,23,0,84.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Atelier Rorona ~The Alchemist of Arland~ DX - ロロナのアトリエ ～アーランドの錬金術士～ DX,25000.0,371,348,23,15.130434782608695,93.80053908355795,6.199460916442049,51,0,0,0,0,0,39.99,8.0,1.0,2018,9,7148.0,13,0,93.0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Atelier Totori ~The Adventurer of Arland~ DX - トトリのアトリエ ～アーランドの錬金術士２～ DX,5000.000000000004,178,150,28,5.357142857142857,84.26966292134831,15.730337078651685,17,0,0,0,0,0,39.99,7.0,1.0,2018,9,4203.0,13,0,84.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Atelier Meruru ~The Apprentice of Arland~ DX - メルルのアトリエ ～アーランドの錬金術士３～ DX,3999.9999999999995,163,155,8,19.375,95.0920245398773,4.9079754601226995,23,0,0,0,0,0,39.99,7.0,1.0,2018,9,4608.0,13,0,95.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lonely Mountains: Downhill,37999.999999999985,1200,1112,88,12.636363636363637,92.66666666666666,7.333333333333333,24,0,0,0,0,0,19.99,20.0,3.0,2019,9,12903.0,21,1,92.0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Field of Glory II,32999.99999999998,578,519,59,8.796610169491526,89.79238754325259,10.207612456747404,42,0,0,0,0,0,29.99,17.0,2.0,2017,9,10839.0,13,1,89.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RIOT: Civil Unrest,71000.00000000004,1231,850,381,2.2309711286089238,69.04955320877335,30.950446791226643,6,0,0,0,0,1,16.99,14.0,4.0,2019,6,24236.0,17,0,69.0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Witcher 2: Assassins of Kings Enhanced Edition,4455000.000000002,64688,58351,6337,9.207984850875809,90.20374721741281,9.796252782587187,1013,145,346,145,862,0,19.99,20.0,2.0,2012,9,91974.0,21,1,90.0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lakeview Cabin 2,6999.999999999999,182,179,3,59.666666666666664,98.35164835164835,1.6483516483516485,14,0,0,0,0,0,9.99,20.0,4.0,2020,9,1270.0,10,0,98.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Amazing Frog?,394000.0000000003,5055,4617,438,10.54109589041096,91.33531157270029,8.664688427299703,69,0,128,0,73,0,15.99,20.0,4.0,2014,9,21595.0,10,0,91.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Turmoil,550000.0000000001,7396,6796,600,11.326666666666666,91.88750676041103,8.112493239588966,409,0,404,0,450,0,9.99,12.0,3.0,2016,9,47344.0,20,1,91.0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UNDER NIGHT IN-BIRTH Exe:Late[cl-r],82000.00000000007,2327,2205,122,18.07377049180328,94.75719810915342,5.242801890846584,198,9,650,5,455,0,24.99,18.0,1.0,2018,10,13603.0,14,0,94.0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IronWolf VR,36999.99999999997,777,751,26,28.884615384615383,96.65379665379665,3.346203346203346,8,0,132,0,132,0,19.99,10.0,0.0,2017,10,6434.0,10,0,96.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Black Ice,18000.000000000007,485,459,26,17.653846153846153,94.63917525773195,5.360824742268041,5,0,228,0,228,0,19.99,20.0,4.0,2014,9,0.0,10,0,94.0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Five Nights at Freddy's 3,508999.99999999977,6092,5390,702,7.678062678062678,88.47669074195666,11.523309258043335,18,0,74,0,85,0,7.99,20.0,4.0,2015,9,39523.0,10,1,88.0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Wild Eight,250999.99999999983,5863,4205,1658,2.5361881785283473,71.7209619648644,28.279038035135596,49,0,733,0,583,0,24.99,20.0,6.0,2019,7,161558.0,20,0,71.0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Vaporum: Lockdown,5999.999999999995,157,139,18,7.722222222222222,88.53503184713377,11.464968152866243,5,0,0,0,0,1,17.99,20.0,4.0,2020,9,1776.0,17,1,88.0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HudSight - custom crosshair overlay,26999.999999999996,156,140,16,8.75,89.74358974358975,10.256410256410255,254,0,0,0,0,1,6.99,4.0,4.0,2021,9,373.0,10,0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Coin Game,170000.0,2850,2748,102,26.941176470588236,96.42105263157895,3.578947368421052,67,0,94,0,94,0,13.99,20.0,5.0,2019,10,6255.0,10,0,96.0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pesterquest,135999.99999999988,989,908,81,11.209876543209877,91.80990899898887,8.190091001011123,12,0,0,0,0,1,11.99,11.0,4.0,2019,9,4400.0,10,0,91.0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ONE PIECE World Seeker,141000.0,1301,960,341,2.8152492668621703,73.78939277478862,26.210607225211373,94,0,0,0,0,0,59.99,6.0,2.0,2019,7,20028.0,22,0,73.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Drone Racing League Simulator,82000.00000000007,2104,1778,326,5.45398773006135,84.50570342205323,15.494296577946768,159,0,211,0,147,0,9.99,9.0,5.0,2017,9,0.0,11,0,84.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ROMANCE OF THE THREE KINGDOMS XIII,273000.0000000002,6009,3096,2913,1.062821833161689,51.52271592611083,48.477284073889166,1032,0,11091,0,7107,0,59.99,8.0,1.0,2017,6,49541.0,13,0,51.0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Into the Breach,662999.9999999998,11849,11166,683,16.348462664714496,94.23580048949279,5.764199510507216,268,0,749,0,744,0,14.99,20.0,4.0,2018,9,88690.0,19,1,94.0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DCL - The Game,18000.000000000007,504,407,97,4.195876288659794,80.75396825396825,19.246031746031747,43,0,0,0,0,0,29.99,8.0,7.0,2020,9,5739.0,20,0,80.0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Falconeer,12999.99999999999,176,144,32,4.5,81.81818181818183,18.181818181818183,3,0,0,0,0,0,29.99,20.0,5.0,2020,7,5372.0,21,1,81.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Yonder: The Cloud Catcher Chronicles,113000.0,2656,2183,473,4.61522198731501,82.19126506024097,17.808734939759034,26,0,674,0,555,0,24.99,20.0,2.0,2017,9,67724.0,19,1,82.0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Blackout Club,63000.00000000004,2083,1746,337,5.181008902077151,83.82141142582813,16.17858857417187,31,0,435,0,336,0,29.99,15.0,4.0,2019,9,35299.0,14,0,83.0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lost Castle / 失落城堡,2125000.0000000005,19191,16970,2221,7.640702386312472,88.42686676046063,11.573133239539366,777,361,424,361,670,1,9.99,20.0,5.0,2016,9,102560.0,18,0,88.0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Atelier Ryza 2: Lost Legends & the Secret Fairy,53999.99999999999,1276,1172,104,11.26923076923077,91.84952978056427,8.150470219435736,535,0,2071,0,2071,0,59.99,18.0,1.0,2021,9,29362.0,15,1,91.0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Five Nights at Freddy's 4,445000.00000000023,7678,7131,547,13.036563071297989,92.87574889294086,7.124251107059131,21,20,79,20,148,0,7.99,20.0,4.0,2015,9,48357.0,10,1,92.0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Homeworld: Deserts of Kharak,469000.00000000023,5300,4341,959,4.526590198123045,81.90566037735849,18.09433962264151,75,0,485,0,371,0,49.99,17.0,2.0,2016,9,100955.0,16,1,81.0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RIDE 4,99000.00000000004,2729,1965,764,2.5719895287958114,72.0043972150971,27.995602784902896,346,0,670,0,490,0,49.99,13.0,3.0,2020,7,11267.0,19,0,72.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Spacebase Startopia,18999.999999999993,331,198,133,1.4887218045112782,59.818731117824775,40.181268882175225,23,0,0,0,0,0,49.99,20.0,2.0,2021,6,14585.0,20,0,59.0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EmergeNYC,65000.00000000002,2772,1814,958,1.8935281837160751,65.44011544011545,34.55988455988456,103,0,0,0,0,0,24.99,20.0,10.0,2016,6,19850.0,10,0,65.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
.hack//G.U. Last Recode,139999.9999999999,2293,1990,303,6.567656765676568,86.78587003924989,13.21412996075011,193,0,624,0,513,0,49.99,13.0,1.0,2017,9,32640.0,13,1,86.0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazing Cultivation Simulator,541000.0000000001,15442,13442,2000,6.721,87.04830980442948,12.951690195570523,2019,1,1450,1,2298,0,24.99,14.0,4.0,2020,9,86227.0,11,0,87.0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Siralim Ultimate,8000.0,407,389,18,21.61111111111111,95.57739557739558,4.422604422604422,86,0,58,0,58,0,19.99,13.0,4.0,2021,9,3824.0,10,0,95.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HIVESWAP: ACT 2,56000.00000000001,724,641,83,7.72289156626506,88.53591160220995,11.464088397790055,11,0,0,0,0,0,14.99,20.0,4.0,2020,9,4578.0,10,0,88.0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
